metric_name_1,metric_name_2,metric_name_3,metric_name_4,type,sub_type,value
Kerala,RM,Direct,01-10-16,tat_sum,TAT Application to intw schedule,26
Kerala,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,20
Kerala,RM,Direct,01-12-16,tat_sum,TAT Application to intw schedule,4
Kerala,BD,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,22
Kerala,BD,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,6
Kerala,BD,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,1
Kerala,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,133
Kerala,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,51
Kerala,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,23
Kerala,BD,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,14
Kerala,BD,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,0
Kerala,BD,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,2
Kerala,Operations,Direct,01-11-16,tat_sum,TAT Application to intw schedule,2
Kerala,Administration,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,13
Kerala,Administration,Direct,01-10-16,tat_sum,TAT Application to intw schedule,7
Kerala,Support,Direct,01-12-16,tat_sum,TAT Application to intw schedule,2
Kerala,Support,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,3
Kerala,Credit,Direct,01-10-16,tat_sum,TAT Application to intw schedule,7
Kerala,Credit,Direct,01-11-16,tat_sum,TAT Application to intw schedule,1
Kerala,Credit,Direct,01-12-16,tat_sum,TAT Application to intw schedule,9
Madhya Pradesh,HR,Direct,01-10-16,tat_sum,TAT Application to intw schedule,17
Madhya Pradesh,HR,Direct,01-12-16,tat_sum,TAT Application to intw schedule,3
Madhya Pradesh,HR,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,1
Madhya Pradesh,Corporate,Direct,01-10-16,tat_sum,TAT Application to intw schedule,7
Madhya Pradesh,Corporate,Direct,01-11-16,tat_sum,TAT Application to intw schedule,5
Madhya Pradesh,Corporate,Direct,01-12-16,tat_sum,TAT Application to intw schedule,5
Madhya Pradesh,IT,Direct,01-10-16,tat_sum,TAT Application to intw schedule,3
Madhya Pradesh,IT,Direct,01-11-16,tat_sum,TAT Application to intw schedule,1
Madhya Pradesh,CSO,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,1
Madhya Pradesh,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,295
Madhya Pradesh,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,94
Madhya Pradesh,CSO,Direct,01-12-16,tat_sum,TAT Application to intw schedule,121
Madhya Pradesh,CSO,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,3
Madhya Pradesh,CSO,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,15
Madhya Pradesh,CSO,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,0
Madhya Pradesh,RM,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,6
Madhya Pradesh,RM,Direct,01-10-16,tat_sum,TAT Application to intw schedule,58
Madhya Pradesh,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,80
Madhya Pradesh,RM,Direct,01-12-16,tat_sum,TAT Application to intw schedule,48
Madhya Pradesh,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,417
Madhya Pradesh,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,180
Madhya Pradesh,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,144
Madhya Pradesh,Administration,Direct,01-10-16,tat_sum,TAT Application to intw schedule,8
Madhya Pradesh,Administration,Direct,01-11-16,tat_sum,TAT Application to intw schedule,37
Madhya Pradesh,Credit,Direct,01-10-16,tat_sum,TAT Application to intw schedule,26
Madhya Pradesh,Credit,Direct,01-11-16,tat_sum,TAT Application to intw schedule,56
Madhya Pradesh,Credit,Direct,01-12-16,tat_sum,TAT Application to intw schedule,6
Madhya Pradesh,Others,Direct,01-10-16,tat_sum,TAT Application to intw schedule,0
Madhya Pradesh,Others,Direct,01-12-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,HR,Direct,01-10-16,tat_sum,TAT Application to intw schedule,14
Maharashtra,HR,Direct,01-12-16,tat_sum,TAT Application to intw schedule,4
Maharashtra,Corporate,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Corporate,Direct,01-10-16,tat_sum,TAT Application to intw schedule,89
Maharashtra,Corporate,Direct,01-11-16,tat_sum,TAT Application to intw schedule,28
Maharashtra,Corporate,Direct,01-12-16,tat_sum,TAT Application to intw schedule,31
Maharashtra,Corporate,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,1
Maharashtra,Corporate,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,7
Maharashtra,IT,Direct,01-10-16,tat_sum,TAT Application to intw schedule,81
Maharashtra,IT,Direct,01-11-16,tat_sum,TAT Application to intw schedule,159
Maharashtra,IT,Direct,01-12-16,tat_sum,TAT Application to intw schedule,53
Maharashtra,CSO,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,10
Maharashtra,CSO,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,2
Maharashtra,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,682
Maharashtra,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,369
Maharashtra,CSO,Direct,01-12-16,tat_sum,TAT Application to intw schedule,249
Maharashtra,CSO,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,12
Maharashtra,CSO,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,14
Maharashtra,CSO,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,16
Maharashtra,CSO,Employee Referral,01-12-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,CSO,Unknown,01-12-16,tat_sum,TAT Application to intw schedule,2
Maharashtra,RM,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,31
Maharashtra,RM,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,57
Maharashtra,RM,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,22
Maharashtra,RM,Direct,01-10-16,tat_sum,TAT Application to intw schedule,205
Maharashtra,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,132
Maharashtra,RM,Direct,01-12-16,tat_sum,TAT Application to intw schedule,84
Maharashtra,RM,Job Portal,01-12-16,tat_sum,TAT Application to intw schedule,4
Maharashtra,RM,Unknown,01-11-16,tat_sum,TAT Application to intw schedule,2
Maharashtra,RM,Unknown,01-12-16,tat_sum,TAT Application to intw schedule,1
Maharashtra,BD,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,132
Maharashtra,BD,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,1
Maharashtra,BD,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,61
Maharashtra,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,1007
Maharashtra,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,349
Maharashtra,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,301
Maharashtra,BD,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,14
Maharashtra,BD,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,22
Maharashtra,BD,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,13
Maharashtra,BD,Employee Referral,01-12-16,tat_sum,TAT Application to intw schedule,7
Maharashtra,BD,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,1
Maharashtra,BD,Job Portal,01-12-16,tat_sum,TAT Application to intw schedule,4
Maharashtra,BD,Unknown,01-10-16,tat_sum,TAT Application to intw schedule,25
Maharashtra,Operations,Direct,01-11-16,tat_sum,TAT Application to intw schedule,4
Maharashtra,Operations,Direct,01-12-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Analytics,Direct,01-10-16,tat_sum,TAT Application to intw schedule,8
Maharashtra,Analytics,Direct,01-12-16,tat_sum,TAT Application to intw schedule,6
Maharashtra,Administration,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,4
Maharashtra,Administration,Direct,01-10-16,tat_sum,TAT Application to intw schedule,39
Maharashtra,Administration,Direct,01-11-16,tat_sum,TAT Application to intw schedule,15
Maharashtra,Administration,Direct,01-12-16,tat_sum,TAT Application to intw schedule,8
Maharashtra,Finance,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,52
Maharashtra,Finance,Direct,01-10-16,tat_sum,TAT Application to intw schedule,93
Maharashtra,Finance,Direct,01-11-16,tat_sum,TAT Application to intw schedule,109
Maharashtra,Finance,Direct,01-12-16,tat_sum,TAT Application to intw schedule,39
Maharashtra,Finance,Job Portal,01-10-16,tat_sum,TAT Application to intw schedule,2
Maharashtra,Finance,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,6
Maharashtra,Support,Direct,01-10-16,tat_sum,TAT Application to intw schedule,15
Maharashtra,Support,Direct,01-11-16,tat_sum,TAT Application to intw schedule,10
Maharashtra,Support,Direct,01-12-16,tat_sum,TAT Application to intw schedule,15
Maharashtra,Support,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Support,Employee Referral,01-11-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Support,Job Portal,01-12-16,tat_sum,TAT Application to intw schedule,14
Maharashtra,Credit,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,5
Maharashtra,Credit,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,19
Maharashtra,Credit,Direct,01-10-16,tat_sum,TAT Application to intw schedule,89
Maharashtra,Credit,Direct,01-11-16,tat_sum,TAT Application to intw schedule,68
Maharashtra,Credit,Direct,01-12-16,tat_sum,TAT Application to intw schedule,63
Maharashtra,Credit,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,1
Maharashtra,Credit,Job Portal,01-12-16,tat_sum,TAT Application to intw schedule,8
Maharashtra,Others,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,37
Maharashtra,Others,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,46
Maharashtra,Others,Direct,01-10-16,tat_sum,TAT Application to intw schedule,30
Maharashtra,Others,Direct,01-11-16,tat_sum,TAT Application to intw schedule,19
Maharashtra,Others,Direct,01-12-16,tat_sum,TAT Application to intw schedule,54
Maharashtra,Others,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Others,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,1
Maharashtra,Others,Employee Referral,01-10-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Others,Employee Referral,01-11-16,tat_sum,TAT Application to intw schedule,0
Maharashtra,Others,Job Portal,01-11-16,tat_sum,TAT Application to intw schedule,13
Maharashtra,Forex,Direct,01-10-16,tat_sum,TAT Application to intw schedule,38
Maharashtra,Forex,Direct,01-11-16,tat_sum,TAT Application to intw schedule,5
Maharashtra,Forex,Direct,01-12-16,tat_sum,TAT Application to intw schedule,6
Maharashtra,Forex,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,5
Maharashtra,Marketing,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,77
Maharashtra,Marketing,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,9
Maharashtra,Marketing,Direct,01-10-16,tat_sum,TAT Application to intw schedule,52
Maharashtra,Marketing,Direct,01-11-16,tat_sum,TAT Application to intw schedule,10
Maharashtra,Marketing,Direct,01-12-16,tat_sum,TAT Application to intw schedule,34
Manipur,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,1
Manipur,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,4
Manipur,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,12
Manipur,Credit,Direct,01-12-16,tat_sum,TAT Application to intw schedule,9
Meghalaya,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,7
Meghalaya,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,6
Meghalaya,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,27
Meghalaya,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,4
Meghalaya,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,1
Mizoram,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,2
Mizoram,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,2
Mizoram,Administration,Direct,01-11-16,tat_sum,TAT Application to intw schedule,1
Nagaland,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,1
Nagaland,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,4
Nagaland,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,61
Nagaland,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,34
Odisha,Corporate,Direct,01-12-16,tat_sum,TAT Application to intw schedule,1
Odisha,IT,Direct,01-10-16,tat_sum,TAT Application to intw schedule,0
Odisha,CSO,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,13
Odisha,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,0
Odisha,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,36
Odisha,CSO,Direct,01-12-16,tat_sum,TAT Application to intw schedule,64
Odisha,CSO,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,4
Odisha,CSO,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,0
Odisha,CSO,Employee Referral,01-10-16,tat_sum,TAT Application to intw schedule,37
Odisha,CSO,Employee Referral,01-11-16,tat_sum,TAT Application to intw schedule,34
Odisha,RM,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,5
Odisha,RM,Direct,01-10-16,tat_sum,TAT Application to intw schedule,96
Odisha,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,13
Odisha,RM,Direct,01-12-16,tat_sum,TAT Application to intw schedule,7
Odisha,BD,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,3
Odisha,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,115
Odisha,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,505
Odisha,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,53
Odisha,BD,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,4
Odisha,BD,Employee Referral,01-11-16,tat_sum,TAT Application to intw schedule,6
Odisha,BD,Job Portal,01-10-16,tat_sum,TAT Application to intw schedule,2
Odisha,Operations,Direct,01-11-16,tat_sum,TAT Application to intw schedule,4
Odisha,Administration,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,5
Odisha,Administration,Direct,01-12-16,tat_sum,TAT Application to intw schedule,7
Odisha,Support,Direct,01-11-16,tat_sum,TAT Application to intw schedule,1
Odisha,Credit,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,31
Odisha,Credit,Direct,01-11-16,tat_sum,TAT Application to intw schedule,20
Pondicherry,CSO,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,47
Pondicherry,CSO,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,6
Pondicherry,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,17
Pondicherry,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,5
Pondicherry,CSO,Direct,01-12-16,tat_sum,TAT Application to intw schedule,2
Pondicherry,BD,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,2
Pondicherry,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,20
Pondicherry,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,2
Punjab,HR,Direct,01-10-16,tat_sum,TAT Application to intw schedule,13
Punjab,HR,Direct,01-11-16,tat_sum,TAT Application to intw schedule,1
Punjab,Corporate,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,1
Punjab,Corporate,Direct,01-10-16,tat_sum,TAT Application to intw schedule,18
Punjab,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,534
Punjab,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,112
Punjab,CSO,Direct,01-12-16,tat_sum,TAT Application to intw schedule,653
Punjab,CSO,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,25
Punjab,CSO,Career Page,01-12-16,tat_sum,TAT Application to intw schedule,18
Punjab,CSO,Employee Referral,01-10-16,tat_sum,TAT Application to intw schedule,11
Punjab,CSO,Unknown,01-10-16,tat_sum,TAT Application to intw schedule,3
Punjab,RM,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,35
Punjab,RM,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,6
Punjab,RM,Direct,01-10-16,tat_sum,TAT Application to intw schedule,64
Punjab,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,4
Punjab,RM,Direct,01-12-16,tat_sum,TAT Application to intw schedule,61
Punjab,BD,Direct,01-10-16,tat_sum,TAT Application to intw schedule,471
Punjab,BD,Direct,01-11-16,tat_sum,TAT Application to intw schedule,250
Punjab,BD,Direct,01-12-16,tat_sum,TAT Application to intw schedule,217
Punjab,BD,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,3
Punjab,BD,Employee Referral,01-10-16,tat_sum,TAT Application to intw schedule,14
Punjab,BD,Employee Referral,01-11-16,tat_sum,TAT Application to intw schedule,0
Punjab,Operations,Direct,01-11-16,tat_sum,TAT Application to intw schedule,7
Punjab,Administration,Direct,01-10-16,tat_sum,TAT Application to intw schedule,7
Punjab,Administration,Direct,01-12-16,tat_sum,TAT Application to intw schedule,2
Punjab,Support,Direct,01-10-16,tat_sum,TAT Application to intw schedule,8
Punjab,Credit,Direct,01-10-16,tat_sum,TAT Application to intw schedule,5
Punjab,Credit,Direct,01-11-16,tat_sum,TAT Application to intw schedule,31
Punjab,Credit,Direct,01-12-16,tat_sum,TAT Application to intw schedule,4
Punjab,Others,Direct,01-10-16,tat_sum,TAT Application to intw schedule,0
Punjab,Others,Direct,01-11-16,tat_sum,TAT Application to intw schedule,0
Rajasthan,HR,Direct,01-11-16,tat_sum,TAT Application to intw schedule,3
Rajasthan,Corporate,Direct,01-10-16,tat_sum,TAT Application to intw schedule,81
Rajasthan,Corporate,Direct,01-11-16,tat_sum,TAT Application to intw schedule,18
Rajasthan,Corporate,Direct,01-12-16,tat_sum,TAT Application to intw schedule,12
Rajasthan,Corporate,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,3
Rajasthan,IT,Direct,01-10-16,tat_sum,TAT Application to intw schedule,13
Rajasthan,IT,Direct,01-11-16,tat_sum,TAT Application to intw schedule,2
Rajasthan,IT,Direct,01-12-16,tat_sum,TAT Application to intw schedule,2
Rajasthan,CSO,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,63
Rajasthan,CSO,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,86
Rajasthan,CSO,Vendor,01-12-16,tat_sum,TAT Application to intw schedule,56
Rajasthan,CSO,Direct,01-10-16,tat_sum,TAT Application to intw schedule,323
Rajasthan,CSO,Direct,01-11-16,tat_sum,TAT Application to intw schedule,234
Rajasthan,CSO,Direct,01-12-16,tat_sum,TAT Application to intw schedule,85
Rajasthan,CSO,Career Page,01-10-16,tat_sum,TAT Application to intw schedule,0
Rajasthan,CSO,Career Page,01-11-16,tat_sum,TAT Application to intw schedule,30
Rajasthan,RM,Vendor,01-10-16,tat_sum,TAT Application to intw schedule,13
Rajasthan,RM,Vendor,01-11-16,tat_sum,TAT Application to intw schedule,56
Rajasthan,RM,Direct,01-10-16,tat_sum,TAT Application to intw schedule,57
Rajasthan,RM,Direct,01-11-16,tat_sum,TAT Application to intw schedule,125
Rajasthan,RM,Direct,01-12-16,tat_sum,TAT Application to intw schedule,40
